alt_1,velo_1,acc_1,time_1,alt_2,velo_2,acc_2,time_2,,avg_alt_1,avg_velo_1,avg_acc_1,avg_time_1,avg_alt_2,avg_velo_2,avg_acc_2,avg_time_2
983,0,38.92297451,0,983,0,-9.622266859,0,,987.5226018,22.00997335,57.95015857,0.409989366,988.082113,25.81795299,72.80536324,0.472025462
982.999953,0.077845949,39.52804831,0.002,983.0000113,-0.019244534,-9.156346387,0.002,,999.493355,42.29502964,50.80874419,0.775527664,1006.249191,56.67595016,69.26918894,0.904128212
983.0001047,0.117373997,39.66261263,0.003,982.9999737,-0.02840088,-12.11659063,0.003,,1023.94044,61.22450237,32.39049623,1.238013462,1049.137138,94.08391197,64.35948398,1.464733868
983.0010793,0.31568706,40.05868238,0.008,982.9997541,-0.088983833,-36.28475909,0.008,,1065.272846,77.96298623,27.75469657,1.827758369,1133.517114,138.134613,59.50380956,2.184483236
983.001376,0.351294778,40.19322584,0.008888889,982.9997511,-0.121236952,-7.350482663,0.008888889,,1130.300028,99.23101836,30.58539935,2.560121836,1279.780082,190.2392937,58.60728287,3.071119301
983.0017339,0.395953924,40.26797319,0.01,982.9995713,-0.097167953,38.46210038,0.01,,1230.057031,131.5487076,47.85761216,3.431662203,1477.79995,243.8208287,59.22211937,3.986656421
983.0024863,0.477295633,40.86540528,0.01202001,982.9998153,-0.019498415,-9.282085571,0.012019379,,1335.357171,174.6991453,80.13339408,4.140218019,1594.330794,270.9808937,59.97121231,4.444116522
983.0030474,0.518569896,40.99827133,0.013030015,982.9998995,-0.028870437,-10.1524766,0.013029068,,1401.681686,205.2186178,93.20594253,4.489910223,1698.599072,292.8053518,58.24666479,4.813527847
983.0060801,0.725612191,41.38933521,0.01808004,982.9987856,-0.080124669,-17.38085563,0.018077514,,1492.433202,243.5752145,93.41865801,4.893667496,1820.690212,315.7000475,55.33883465,5.214708879
983.0067485,0.762770801,41.52218919,0.018977822,982.9968096,-0.095724014,-8.685293645,0.018975016,,1605.067749,279.651108,70.8778827,5.322785086,1894.813987,325.5849798,1.592043879,5.446022344
983.0075729,0.809367892,41.59578251,0.02010005,982.9994831,-0.095637502,37.65001268,0.020096893,,1699.073541,299.021665,43.73601146,5.648158689,1948.780232,321.612389,-30.46184485,5.612614603
983.0091765,0.894233266,42.18999274,0.02214029,982.9998168,-0.018879698,-8.873707917,0.022135612,,1752.253952,305.3697835,28.87503101,5.823967917,2010.407315,315.8566193,-29.10178519,5.806016633
983.0101731,0.937272119,42.32214391,0.02316041,982.9999013,-0.027925197,-9.078646648,0.023154971,,1818.876653,309.799021,12.95296437,6.040317588,2075.971642,309.8939106,-27.8258599,6.015593118
983.0153945,1.153140432,42.711097,0.028261009,982.9988004,-0.074197225,-12.00653909,0.028251769,,1897.053166,311.2207166,-0.392572042,6.291844534,2140.483933,304.1676569,-26.6845078,6.225720363
983.0164582,1.191869713,42.84324269,0.029167783,982.9968295,-0.08507632,-7.674132584,0.029157867,,1986.245324,309.8390683,-7.864046174,6.578914203,2179.92336,300.7254892,-26.06121748,6.355998327
983.0177783,1.240429469,42.91541241,0.030301249,982.9995045,-0.089361247,35.22076681,0.030290489,,2081.32155,307.1907266,-8.27462548,6.887092037,2211.370864,298.0130624,-25.58573519,6.461067378
983.0202863,1.328864808,43.49700261,0.032361939,982.999828,-0.016841304,-6.973924337,0.032349499,,2181.481271,305.07438,-4.338994321,7.214401951,2251.677883,294.5764023,-24.94671261,6.597139288
983.0217454,1.373681716,43.62634852,0.033392284,982.99991,-0.024020997,-7.254546252,0.033379005,,2267.821861,304.3016233,-1.128082419,7.497817478,2301.663202,290.3783137,-24.19922372,6.768088985
983.0292904,1.59843261,44.00703986,0.038544007,982.9989167,-0.061363971,-10.98037209,0.038526532,,2313.88526,304.1619105,-0.915102869,7.649227454,2357.477968,285.7624932,-23.46030572,6.96186561
983.0307731,1.638736985,44.13638526,0.039459869,982.9971024,-0.071412285,-5.338682308,0.039441648,,2369.546127,303.9068424,-2.047456121,7.832293013,2416.73647,280.9299581,-22.75694083,7.171050494
983.0326195,1.689262192,44.20573658,0.040604697,982.9995867,-0.071223868,28.72612591,0.040585543,,2437.161663,303.160227,-4.819451252,8.055024227,2483.328073,275.5749355,-22.00527171,7.410423947
983.036087,1.781270274,44.77428182,0.042686057,982.9998642,-0.011490278,-4.124690258,0.04266496,,2517.702145,301.2019971,-11.5955878,8.32145808,2551.528774,270.1635239,-21.30075151,7.660379981
983.0380362,1.827865989,44.90072761,0.043726738,982.999936,-0.015778753,-2.746963904,0.043704668,,2610.032241,294.9514121,-24.61871946,8.630933522,2619.114976,264.8632976,-20.66363684,7.913045276
983.0480435,2.06150251,45.27287914,0.048930139,982.9991879,-0.03005896,5.002856454,0.04890321,,2679.801607,289.1797215,-23.62452813,8.869508957,2686.625189,259.6206029,-20.06108521,8.17049479
983.0499699,2.10338215,45.39932842,0.049855189,982.997733,-0.025435394,-2.003728518,0.049827396,,2722.330899,285.7249345,-23.08868815,9.017497993,2751.991134,254.5921158,-19.49886868,8.424746378
983.0523738,2.155872256,45.46538843,0.0510115,982.9997645,-0.036729877,16.19902681,0.050982627,,2775.119347,281.4877062,-22.45213923,9.203691358,2820.039435,249.3984409,-18.96923692,8.694842479
983.0568571,2.251452075,46.02055989,0.053113755,982.9999354,-0.002708602,0.972422596,0.053082832,,2839.635111,276.380173,-21.72379165,9.435073336,2889.215256,244.1535117,-18.45615669,8.97515508
983.0593249,2.299825541,46.14403177,0.054164882,982.9999835,-0.001687459,2.746605988,0.054132935,,2916.43469,270.3903243,-20.9341866,9.716091063,2954.732172,239.2116322,-17.99977721,9.246241391
983.0719365,2.542341793,46.50742741,0.059420518,982.9997163,0.012733629,13.24779076,0.059383447,,3002.488005,263.7749102,-20.14517378,10.03841097,3018.811656,234.3993992,-17.56591081,9.516870338
983.074332,2.585795327,46.63538541,0.060354854,982.999034,0.02509944,3.682886323,0.060316871,,3100.876917,256.3054305,-19.34239611,10.41694773,3082.110456,229.6628347,-17.15962777,9.789672408
983.0773251,2.640251912,46.69168311,0.061522773,983.0000623,0.017320964,4.781865393,0.061483652,,3206.365213,248.3901286,-18.53570962,10.83508135,3145.770431,224.9103644,-16.77834096,10.06981149
983.0828821,2.739396425,47.22837923,0.06364616,983.0001118,0.027461285,7.762568559,0.06360423,,3314.291731,240.3727534,-17.78171434,11.27683749,3213.143375,219.8838081,-16.40411267,10.37278887
983.0858975,2.789538488,47.34774262,0.064707853,983.0001608,0.035691853,9.585164795,0.064664519,,3428.400843,231.953726,-17.07301512,11.76023488,3278.547618,215.0109965,-15.98762275,10.67356381
983.1012591,3.040882442,47.69942606,0.070016321,983.0005517,0.08650709,20.45324262,0.069965966,,3546.663591,223.2588902,-16.37574911,12.27996013,3339.854027,210.4632584,-15.5633631,10.96169348
983.1041494,3.085897705,47.83476124,0.070960048,983.0007359,0.105783849,10.00809605,0.070908445,,3663.680674,214.7022414,-15.62235594,12.81443844,3373.323822,207.9876715,-15.37147266,11.12151092
983.1077645,3.142308251,47.86937918,0.072139708,983.0007121,0.105071662,11.98823214,0.072086544,,3778.273869,206.3419173,-15.08847357,13.3588756,3404.072772,205.7134929,-15.2257649,11.27020178
983.1144543,3.244975793,48.37730323,0.074284451,983.0009498,0.130710494,15.8027101,0.074225211,,3888.666503,198.2408419,-14.60341938,13.90461693,3443.648833,202.7799716,-15.04923397,11.46403266
983.1180469,3.296854247,48.49026778,0.075356823,983.0011304,0.147608859,16.77572055,0.075294544,,3997.132558,190.2063707,-14.16667468,14.46325982,3493.941035,199.0418362,-14.81608573,11.71444967
983.1363063,3.556852218,48.83478353,0.080718682,983.0022569,0.237303044,21.99827096,0.080641211,,4107.5178,181.9299952,-13.73614271,15.0566841,3550.073643,194.8525603,-14.57957505,11.99942386
983.1397173,3.603402479,48.93793727,0.081671901,983.0026466,0.258212808,18.92290908,0.081591729,,4217.39816,173.5585894,-13.34337161,15.67507172,3580.880438,192.5445461,-14.4504595,12.15833408
983.1439879,3.661682417,48.98378259,0.082863426,983.0027439,0.276406233,19.6978754,0.082779878,,4330.07797,164.7952883,-12.9672083,16.34144973,3610.92928,190.2846272,-14.33501894,12.31535668
983.1518704,3.76779823,49.47224587,0.085029771,983.0033542,0.318950049,23.87279685,0.084939695,,4447.31427,155.4345335,-12.59425343,17.07411321,3648.991979,187.4111898,-14.17428263,12.51697748
983.1560702,3.821385227,49.58088249,0.086112944,983.0037628,0.344730492,18.56602278,0.086019604,,4567.668745,145.5063624,-12.22496769,17.87444548,3686.46474,184.5711077,-14.02380287,12.71834047
983.1773773,4.089908572,49.9313766,0.091528809,983.0060934,0.444978545,-28.5251817,0.091419148,,4692.602983,134.7616627,-11.866428,18.76692557,3707.464072,182.9733149,-13.94320064,12.83260904
983.1813362,4.137983519,49.9988163,0.092491629,983.0068474,0.417596684,31.45452364,0.092379067,,4820.385695,123.171566,-11.51494913,19.75857329,3733.313895,180.9992904,-13.84582479,12.9746854
983.1862952,4.198096315,50.04687112,0.093695155,983.0070738,0.526278738,26.80241066,0.093578965,,4945.564908,111.0343262,-11.18676091,20.82838721,3765.932809,178.4977444,-13.72161529,13.15621042
983.195431,4.307608378,50.51036068,0.095883345,983.0082354,0.584746537,30.10339378,0.095760403,,5066.417363,98.27590019,-10.88953926,21.98469035,3804.150941,175.5504897,-13.58199388,13.37208412
983.2002685,4.362871511,50.61344309,0.09697744,983.0089597,0.617580881,31.24122229,0.096851122,,5182.915581,84.56302045,-10.61111692,23.26089879,3825.959591,173.8602911,-13.50302569,13.49684129
983.2247755,4.639751087,50.98228757,0.102447915,983.0128804,0.78795786,37.31048965,0.102304717,,5290.585798,69.92568812,-10.36697035,24.65713465,3848.088172,172.1382956,-13.41839668,13.62477989
983.2293088,4.689332834,50.98624343,0.103420444,983.0137939,0.824131425,33.25426444,0.103274245,,5385.89841,54.12009717,-10.15308981,26.19837747,3876.395821,169.9259368,-13.31266298,13.79033877
983.2349904,4.75119393,51.0392777,0.104636105,983.0146234,0.85858695,33.91097968,0.104486155,,5463.896212,36.78870335,-9.979064052,27.92127856,3911.591167,167.1585178,-13.18891986,13.99922761
983.245441,4.864005012,51.46715742,0.106846385,983.0165286,0.933290597,37.20907443,0.106689089,,5515.433072,18.11578937,-9.846807059,29.80557917,3955.470316,163.6792068,-13.03835607,14.26460858
983.2509469,4.92088342,51.5623199,0.107951524,983.0176664,0.974275162,37.6013389,0.107790556,,5533.118885,1.8209751,-9.759138437,31.46773655,4007.85436,159.480237,-12.85720704,14.58891735
983.2788066,5.205801298,51.91216264,0.113477224,983.0237034,1.181358322,37.95179094,0.113297891,,5533.652484,-0.229719786,-9.750225301,31.67785142,4066.278901,154.7362071,-12.65616466,14.96093762
983.2839412,5.256797032,51.89564821,0.11445957,983.0250331,1.218516227,39.87823268,0.114276973,,5533.639428,-0.550453509,-9.748479846,31.71075067,4129.312711,149.5330661,-12.45514264,15.37536962
983.29038,5.320397913,51.95554034,0.115687503,983.0263485,1.269532329,40.66136587,0.115500825,,5533.611147,-0.924554111,-9.383450326,31.74924107,4195.324527,143.9755272,-12.25000436,15.82533143
983.3022073,5.436395093,52.35727269,0.117920127,983.0291839,1.359896322,43.29129414,0.11772318,,5533.590258,-1.113944948,-8.743814987,31.76998961,4264.248635,138.0361976,-12.0462844,16.31432125
983.3084123,5.494842142,52.44661974,0.119036439,983.0308276,1.408000636,43.9006373,0.118834358,,5533.565726,-1.289403848,-8.509213516,31.79034063,4335.597952,131.7167819,-11.84083203,16.84348293
983.3397789,5.787576082,52.81766656,0.124617999,983.0394125,1.651907649,46.25246307,0.124390245,,5533.529841,-1.504448782,-8.316511526,31.81594648,4409.141797,124.990416,-11.63098431,17.41668995
983.3455425,5.839985852,52.72849295,0.125610276,983.0411855,1.697591825,45.91691295,0.125377959,,5533.476887,-1.769770335,-8.148175606,31.84818306,4480.294907,118.2432394,-11.4355984,18.00174819
983.352772,5.905200295,52.79954805,0.126850623,983.0431555,1.75318298,46.27038033,0.1266126,,5533.398097,-2.095907127,-7.917488864,31.88879762,4549.08686,111.4468961,-11.25045916,18.60101314
983.366038,6.024274879,53.16935525,0.129105843,983.0471054,1.857049664,48.5624476,0.128857377,,5533.280098,-2.493915942,-7.635534001,31.94001551,4618.318266,104.2805874,-11.07443367,19.24306566
983.3729731,6.084229169,53.23973514,0.130233453,983.0493426,1.911555596,50.44042569,0.129979766,,5533.102485,-2.977204664,-7.337253893,32.00468138,4683.920129,97.12179082,-10.90195547,19.89457093
983.4080011,6.384397426,53.513344,0.135871502,983.0609232,2.194624359,64.27995287,0.135591708,,5532.833953,-3.563059858,-6.983638258,32.08644811,4744.832383,90.07649584,-10.74883623,20.54543785
983.414421,6.438034915,53.49561256,0.136873822,983.0632125,2.258755096,49.47259467,0.136589387,,5532.426796,-4.263705904,-6.584231309,32.19003337,4802.609614,82.94094185,-10.61160651,21.21365677
983.4224757,6.504983603,53.56349442,0.138126722,983.065934,2.301641671,51.08608662,0.137836485,,5531.808101,-5.100007964,-6.149110279,32.32157367,4862.024186,75.00190063,-10.46925669,21.96699189
983.4372425,6.627004713,53.89322223,0.140404787,983.0711659,2.41744044,53.27340334,0.140103223,,5530.866325,-6.088529002,-5.686204486,32.48912177,4919.317009,66.5808991,-10.33355189,22.7766908
983.4449387,6.688390839,53.91198403,0.141543819,983.0740772,2.477818862,53.32199885,0.141236592,,5529.429808,-7.257403429,-5.233676649,32.70336193,4972.938447,57.71174575,-10.20850957,23.64037923
983.4837821,6.995428318,53.79196829,0.147238981,983.0890617,2.779986352,51.88988888,0.146903437,,5527.237366,-8.592344956,-4.505305565,32.97845196,5021.748786,48.3603278,-10.09738885,24.56160917
983.4908858,7.049891246,54.21326406,0.148251454,983.0920057,2.832262254,55.33431383,0.147910876,,5523.922094,-10.0450386,-3.734052442,33.33222607,5065.459923,38.18185627,-9.996605556,25.57492024
983.4997997,7.118984723,54.23504703,0.149517046,983.0954727,2.90611965,55.57126215,0.149170175,,5518.991222,-11.484301,-2.636021908,33.7872065,5102.173363,26.94260076,-9.905269421,26.70461586
983.5161293,7.243788755,54.51261382,0.151818215,983.1021405,3.033335923,57.57506734,0.15145942,,5511.879176,-12.66367178,-1.497827597,34.37233583,5127.420819,15.02302231,-9.833079862,27.9125938
983.5246172,7.306510136,54.565586,0.1529688,983.1058021,3.099237661,57.40029807,0.152604043,,5502.011125,-13.43392507,-0.688380407,35.124793,5138.621863,3.128858917,-9.767321235,29.12611245
983.567429,7.620421783,54.69335646,0.158721723,983.1245674,3.427746125,54.38266285,0.158327158,,5488.735964,-13.94509452,-0.421896127,36.09233465,5139.563043,-0.187395873,-9.747355539,29.46566028
983.5752412,7.676358975,54.8109552,0.159744465,983.1281995,3.483077359,59.64533934,0.1593446,,5471.214854,-14.13241764,0.03126259,37.33598257,5139.549436,-0.542522306,-9.744600731,29.50209893
983.5850515,7.746497916,54.83489508,0.161022893,983.1325419,3.565270212,59.50710502,0.160616403,,5448.722545,-14.06983656,0.007315823,38.93327983,5139.518384,-0.949568233,-9.335976741,29.54406238
983.6030055,7.873961966,55.07253127,0.163347399,983.1408011,3.702868201,61.48759746,0.162928698,,5419.759518,-14.18250731,0.007335125,40.9819103,5139.4949,-1.154570748,-8.857232768,29.56656903
983.6123159,7.937970184,55.12371784,0.164509652,983.1452887,3.773956937,60.74636801,0.164084846,,5382.535582,-14.21057512,0.057901932,43.60100829,5139.463531,-1.371311634,-8.67284422,29.59130753
983.6592495,8.258308734,55.27176237,0.170320917,983.1682186,4.125115763,54.5833116,0.169865584,,5335.427599,-14.11152125,-0.036636665,46.93205194,5139.41493,-1.645317076,-8.41429142,29.62338818
983.6677987,8.315410757,55.34538101,0.171354031,983.1726206,4.181210307,63.07858597,0.17089327,,5276.346965,-13.97779584,-0.103002898,51.13789072,5139.338915,-1.988912838,-8.116249096,29.66502504
983.6785375,8.38687639,55.34661243,0.172645423,983.1778959,4.272789727,62.38637305,0.172177879,,5203.431812,-13.93594192,-0.099811941,56.36714144,5139.219091,-2.419117015,-7.796677044,29.71912367
983.6981777,8.51683687,55.55438378,0.174993543,983.187891,4.418498822,63.93172529,0.174513471,,5115.655403,-13.87578429,0.043159098,62.66590504,5139.029017,-2.953467602,-7.42402084,29.7895135
983.7083411,8.582061045,55.60060088,0.176167603,983.1932714,4.493158025,63.40353936,0.175681266,,5013.234165,-13.80446416,-0.254221998,70.0878046,5138.725869,-3.619905929,-7.115720624,29.88126949
983.7595501,8.908453233,55.77726115,0.182037903,983.220674,4.863369974,58.98668799,0.181520246,,4900.73018,-13.72826531,-0.220599871,78.25907292,5138.239604,-4.445768381,-6.687423037,30.00116506
983.7688638,8.966662875,55.76543437,0.183081512,983.2258608,4.92460056,64.88505412,0.182558286,,4782.429673,-13.6448093,0.072826173,86.91160689,5137.457009,-5.45392161,-6.167660125,30.15832299
983.7805639,9.039324814,55.78175787,0.184386023,983.2321897,5.01669783,64.82192884,0.183855837,,4657.368421,-13.55341105,0.146307729,96.10277195,5136.195577,-6.666454126,-5.587059301,30.36517518
983.8019517,9.171639686,55.95928947,0.186758032,983.2440371,5.169576047,65.9524672,0.186214271,,4530.07919,-13.44381799,-0.219254482,105.5313536,5134.162169,-8.09104086,-4.852551125,30.63887561
983.8129987,9.238007675,55.99877743,0.187944037,983.2503665,5.247348305,65.62901529,0.187393488,,4403.113406,-13.31924858,0.056553715,115.0167329,5130.908094,-9.677327205,-3.91134386,31.0024335
983.868635,9.570081785,56.16678736,0.193874062,983.2825202,5.634302494,62.42987621,0.193289572,,4279.491374,-13.23852788,0.11117015,124.3281263,5125.809209,-11.25779814,-2.724402488,31.48559044
983.8787402,9.629294303,56.12295564,0.194928288,983.28854,5.699741036,66.99083103,0.194337764,,4162.080775,-13.18866927,0.488632235,133.2289664,5118.097745,-12.56196905,-1.408727492,32.127663
983.8914355,9.703154252,56.15088417,0.196246071,983.2959845,5.793490236,66.86546181,0.195648005,,4041.494249,-13.06904155,-0.088807836,142.3724859,5107.001109,-13.29811751,-0.577106703,32.98083793
983.914632,9.837701939,56.30834126,0.198642252,983.3098025,5.95278213,67.83958097,0.19803028,,3919.351473,-13.01654688,0.052844742,151.7512068,5091.659063,-13.67554459,-0.115368675,34.11419143
983.926593,9.90516443,56.34336169,0.199840343,983.3171384,6.033588386,68.08379248,0.199221417,,3802.284179,-12.84127085,0.362943281,160.8122999,5071.016648,-13.76578694,-0.105076766,35.61896763
983.9868091,10.24268667,56.54381547,0.205830796,983.3543415,6.439074116,70.00374802,0.205177104,,3686.535265,-12.87090556,-0.075238517,169.7860822,5043.401768,-13.8180448,0.03478049,37.61506389
983.9977332,10.30290411,56.41562531,0.206895765,983.3612525,6.513193295,68.44601069,0.206235893,,3573.036487,-12.80886195,-0.235085477,178.6422409,5006.988936,-13.83879184,-0.08860761,40.25515523
984.0114566,10.37782707,56.45890106,0.208226977,983.3698661,6.601485086,68.53067789,0.207559379,,3457.023055,-12.71143397,0.149876276,187.7321895,4958.894407,-13.87039152,-0.032585097,43.7199872
984.036523,10.51449282,56.58434792,0.2106476,983.3857613,6.766321898,69.10092608,0.209964678,,3342.727331,-12.79788608,0.015535327,196.7072986,4896.50893,-13.75342342,-0.032411569,48.23689181
984.0494284,10.58297752,56.58659,0.211857912,983.3941549,6.849426112,69.35801672,0.211167328,,3230.555873,-12.65080566,-0.562298353,205.5002548,4817.043385,-13.63499554,-0.029459207,54.04793963
984.1143756,10.92541462,56.51080497,0.217909471,983.4366482,7.266493135,70.85716354,0.217180577,,3122.514642,-12.52512381,0.496427994,214.0933584,4719.139173,-13.59362192,0.01256131,61.23466843
984.1261453,10.98621079,56.70229699,0.218985304,983.4444886,7.342241005,70.02183509,0.218249599,,3013.140921,-12.47476684,-0.282836082,222.8624032,4604.036795,-13.48956564,-0.19351452,69.75330563
984.1409307,11.06270253,56.70787467,0.220330095,983.4543307,7.433846074,69.64469578,0.219585876,,2903.046427,-12.34056633,0.334436457,231.7308392,4476.640185,-13.40450149,-0.157743789,79.22186215
984.167928,11.20137274,56.80146437,0.222775438,983.4723982,7.602954548,70.24722983,0.222014037,,2794.050789,-12.36451692,0.065279611,240.5269235,4344.157905,-13.34162484,-0.043186925,89.13541228
984.1818081,11.27082228,56.82227507,0.22399811,983.4818939,7.68824031,68.95173979,0.223228117,,2683.935469,-12.15935987,0.452982853,249.5134566,4209.994797,-13.26089259,-0.157333906,99.23257674
984.2516379,11.61819718,56.88500727,0.230111468,983.5299175,8.106804977,57.87877704,0.229298517,,2575.573139,-12.14988356,0.616499652,258.4052833,4077.870638,-13.12527701,-0.249011838,109.2627792
984.264279,11.6800209,56.91401339,0.231198287,983.5387861,8.169266728,71.18753808,0.230377699,,2472.768195,-12.06684766,-0.26160339,266.8920831,3947.126113,-13.0221726,-0.442422075,119.2803047
984.2801615,11.75732417,56.90551241,0.232556811,983.5498188,8.28378814,70.6487541,0.231726677,,2370.973844,-12.05549452,0.530390381,275.3040603,3819.973356,-12.91840699,-0.187565201,129.0849537
984.3091509,11.89789991,56.97752268,0.235027147,983.5701401,8.456951657,71.1396362,0.234177726,,2268.951659,-12.00103123,0.249940778,283.7886368,3687.203488,-12.91176306,-0.146193368,139.3512057
984.3240363,11.96827672,56.99353206,0.236262315,983.5807782,8.544135004,71.15458775,0.23540325,,2165.140838,-11.93770377,0.277503124,292.4284408,3552.744315,-12.76320151,0.024572958,149.8689288
984.3989012,12.32025964,57.04865541,0.242438155,983.6345257,8.980143354,71.70687336,0.241530871,,2063.921626,-11.81629847,-0.086026612,300.9711032,3421.455226,-12.60037787,0.224648592,160.2171852
984.4124417,12.38289491,57.05287584,0.243536082,983.6443869,9.058257584,70.74975559,0.242620226,,1962.434716,-11.76587991,-0.219962247,309.5744279,3291.377147,-12.60834583,-0.048140479,170.5110994
984.4294535,12.46117771,57.06064123,0.244908491,983.6567525,9.154140521,71.43454074,0.243981919,,1859.837392,-11.69613168,0.363609458,318.3061202,3163.420722,-12.5165369,0.164175006,180.6985784
984.4604964,12.60357994,57.1277882,0.24740412,983.6794257,9.330933575,71.96301854,0.246456815,,1807.207356,-11.75863441,-0.333736396,322.8123882,3034.505335,-12.465415,0.21544723,191.0172017
984.4764177,12.67486484,57.14271475,0.248651935,983.6912546,9.419984066,71.7214969,0.247694263,,1806.808903,-11.76991761,-0.339810002,322.8462745,2903.397436,-12.51922477,0.169171446,201.4850312
984.5564721,13.03138246,57.21935675,0.254891009,983.7509746,9.863742167,70.20323896,0.253881503,,1806.411523,-11.78145246,-0.342882046,322.8800198,2776.746561,-12.28931361,-0.080361303,211.7108251
984.5709402,13.09484838,57.18056699,0.256000178,983.7619147,9.940962482,72.06842347,0.254981457,,1806.022092,-11.72282652,16.29388021,322.9130715,2657.53309,-12.22993446,-0.004021169,221.437458
984.5891144,13.17406334,57.19478006,0.257386639,983.7756102,10.04289523,72.08344597,0.256356399,,1805.885555,-11.37965433,35.03888421,322.9248554,2538.20527,-12.14110723,0.253111546,231.222788
984.622273,13.31826368,57.25104073,0.259907854,983.8007346,10.22309818,72.09957472,0.25885632,,1805.746334,-10.96330384,31.86903447,322.9373297,2419.565758,-12.11160723,0.089469958,240.9792049
984.6392613,13.39043477,57.25500597,0.261168461,983.8138037,10.31321981,72.49239752,0.260106281,,1805.579892,-10.49617373,28.46546461,322.9528607,2300.595192,-11.94393088,0.250664209,250.8797516
984.7246608,13.75131524,57.24081535,0.267471499,983.8797131,10.76628304,74.66062641,0.266356084,,1805.382127,-9.982015292,24.90206816,322.9722041,2179.915878,-11.9183491,0.043449693,260.9753571
984.7400842,13.81545587,57.30517015,0.268592039,983.8917171,10.84923668,72.58569596,0.267467161,,1805.14863,-9.428162689,21.27894905,322.9963067,2061.946922,-11.85730123,0.222945797,270.9117945
984.7594555,13.89580222,57.30954105,0.269992714,983.9068732,10.94652123,72.53081575,0.268856006,,1804.874646,-8.847223527,17.62559917,323.0263559,1946.276493,-11.8233757,-0.416686413,280.6729446
984.794793,14.04177501,57.34902817,0.272539808,983.934531,11.12965818,72.62797259,0.271380959,,1804.554852,-8.257175511,14.10228145,323.0638449,1836.01318,-11.81242127,0.112227429,290.0149673
984.8128801,14.11481169,57.35774865,0.273813355,983.9488802,11.22134931,72.58573179,0.272643436,,1804.18294,-7.67875243,10.93108501,323.1106562,1806.999454,-11.82765309,0.069310762,292.4740479
984.9037825,14.48005064,57.38265848,0.28018109,984.0212096,11.67953834,71.6677987,0.27895582,,1803.75128,-7.121188232,8.315419193,323.1691712,1806.580983,-11.82284031,0.148937544,292.5094355
984.9201885,14.54501021,57.39003694,0.281313132,984.0343778,11.75996406,72.60953149,0.280078022,,1803.250166,-6.611554483,5.867423362,323.2424146,1806.04969,-11.66300854,9.601528009,292.5544679
984.9407933,14.62622527,57.39998537,0.282728184,984.0509489,11.86342959,72.91158861,0.281480774,,1802.665973,-6.151789147,4.314370725,323.3342488,1805.523351,-10.37280343,27.93314773,292.6021052
984.9783737,14.77393078,57.44569712,0.285301451,984.0811916,12.0491837,73.018567,0.284028436,,1801.981729,-5.756416386,2.632675553,323.4496367,1804.938956,-8.998942889,18.4109659,292.6629407
984.9975915,14.84784235,57.45585359,0.286588085,984.0968454,12.14219703,73.32966487,0.285302268,,1801.168042,-5.480399063,1.321121153,323.5950056,1804.265138,-7.844784013,11.25641234,292.7436613
985.0941583,15.21746554,57.49565708,0.293021254,984.1757122,12.6092451,76.21287445,0.291671424,,1800.179431,-5.301310764,0.750371287,323.7787606,1803.479465,-6.929593328,6.665977521,292.8509118
985.1115772,15.28322185,57.49068817,0.294164928,984.1900421,12.69554051,72.85020286,0.292803718,,1798.957002,-5.203921911,0.248550139,324.0120243,1802.550393,-6.209235693,3.783016131,292.9934488
985.1334493,15.36538881,57.4959588,0.295594521,984.2080865,12.79416289,73.22064294,0.294219086,,1797.41496,-5.165630555,0.073621409,324.3097295,1801.429356,-5.712894275,1.747580789,293.1828814
985.1733381,15.51486368,57.53627508,0.298194267,984.2410051,12.98244587,73.34681429,0.296790533,,1795.439415,-5.19391718,-0.176597472,324.6918158,1800.0279,-5.480841347,0.446406965,293.4346357
985.1937198,15.58965352,57.54523081,0.299494139,984.2580091,13.07674958,72.92474939,0.298076256,,1792.895687,-5.114983313,0.378724798,325.1830917,1798.219933,-5.328271283,0.51915097,293.7691952
985.2961161,15.96366094,57.5510615,0.305993504,984.3436419,13.54555483,69.44088832,0.304504873,,1789.720173,-4.995803314,-0.072897599,325.8148093,1795.890527,-5.179569072,0.192463379,294.2137962
985.3145767,16.03015788,57.59429144,0.307148946,984.3592006,13.62491641,73.77147722,0.305647738,,1785.600084,-5.119544467,0.026839017,326.6268036,1792.835557,-5.205558773,-0.1862449,294.804553
985.337754,16.11338248,57.59454141,0.308593249,984.3787346,13.73627797,73.27886631,0.307076319,,1780.259995,-5.095996889,0.156357007,327.669767,1788.747896,-5.136658024,0.345609816,295.5893836
985.3800186,16.26465633,57.64142368,0.31121978,984.4144349,13.92662413,73.56284434,0.309673878,,1773.559834,-5.046638852,-0.272112596,329.008477,1783.559565,-4.900308637,-0.036432172,296.6314244
985.401598,16.34035482,57.6517855,0.312533046,984.4328413,14.02216603,73.13094548,0.310972657,,1764.587845,-5.298882763,0.01126795,330.7231214,1776.64988,-5.110492853,-0.154533111,298.0135911
985.5099942,16.71891531,57.68212447,0.319099373,984.5255086,14.49707083,69.90343212,0.317466554,,1753.061655,-5.259557624,0.196864936,332.9104916,1767.075892,-5.258934051,0.082200448,299.8446712
985.5295276,16.78625037,57.69221828,0.32026672,984.5423355,14.57777229,73.85495743,0.318621025,,1738.405177,-5.329589623,-0.037944357,335.6587304,1754.570975,-5.166569802,-0.037508533,302.2598526
